customer_id,age,annual_income,spending_score,days_since_last_purchase,credit_score,region,signup_date
1650,,,37.3,12.5,648.0,North,2023-07-10
1651,,44613.99,47.7,45.1,581.0,West,2020-07-17
1652,38.0,,39.3,2.7,850.0,,2023-07-09
1653,37.0,19939.68,18.0,8.1,674.0,Central,2023-08-16
1654,30.0,,14.4,119.4,753.0,North,2020-03-21
1655,39.0,23480.61,40.8,112.3,746.0,South,2021-09-24
1656,31.0,,43.7,25.6,,West,2024-06-03
1657,37.0,,27.7,25.7,577.0,Central,2022-06-21
1658,,,12.1,165.4,606.0,North,2020-03-09
1659,22.0,33221.25,,1.6,505.0,West,2023-04-01
1660,48.0,46132.3,36.3,52.1,521.0,Central,2022-01-17
1661,,70723.01,10.6,54.6,569.0,East,2024-02-08
1662,,21934.16,33.0,93.0,638.0,Central,2020-09-26
1663,18.0,,17.0,181.9,642.0,North,2020-07-03
1664,,,15.7,26.4,850.0,East,2021-08-27
1665,50.0,20414.66,24.0,34.6,690.0,South,2021-10-31
1666,,,47.6,66.8,728.0,East,2024-03-10
1667,23.0,,37.9,205.2,661.0,East,2022-04-30
1668,,,32.7,132.9,545.0,East,2020-12-25
1669,45.0,,,66.0,674.0,Central,2021-02-15
1670,41.0,,,116.6,521.0,East,2020-09-27
1671,32.0,44033.3,24.2,5.3,636.0,,2024-05-29
1672,,,22.0,28.4,702.0,South,2023-01-09
1673,,,41.3,0.8,603.0,East,2024-11-29
1674,23.0,,32.9,11.7,665.0,Central,2022-01-19
1675,,,9.3,59.7,602.0,West,2022-12-23
1676,,,14.4,130.1,562.0,West,2022-10-24
1677,49.0,,9.2,60.1,689.0,Central,2021-07-12
1678,53.0,,12.2,65.5,734.0,Central,2024-08-27
1679,,21539.42,16.8,6.6,733.0,East,2020-12-02
1680,29.0,,24.0,65.6,631.0,Central,2021-06-10
1681,39.0,28220.02,17.7,36.3,,East,2024-08-15
1682,,,18.0,63.2,657.0,North,2022-09-13
1683,,,34.0,23.7,752.0,South,2024-07-09
1684,38.0,,,52.3,545.0,South,2021-08-27
1685,20.0,,50.0,33.1,,South,2024-03-08
1686,49.0,40726.94,38.7,49.1,485.0,,2024-11-17
1687,,,34.8,9.5,682.0,South,2021-11-24
1688,,,41.8,30.2,716.0,East,2024-07-05
1689,38.0,,11.4,28.1,767.0,,2020-08-23
1690,,20824.4,37.1,80.0,,South,2022-08-17
1691,,,15.5,73.5,624.0,South,2020-06-03
1692,29.0,20695.49,49.8,143.7,663.0,,2020-10-15
1693,,,27.9,60.0,595.0,East,2024-03-24
1694,18.0,,17.3,22.7,491.0,South,2021-04-07
1695,36.0,,54.2,91.7,631.0,Central,2024-10-27
1696,58.0,,35.9,41.2,,North,2023-10-17
1697,22.0,,21.7,12.9,732.0,West,2024-01-23
1698,26.0,,56.4,82.6,611.0,West,2023-10-13
1699,,,58.4,8.5,768.0,North,2022-03-24
1700,,,23.0,11.8,,South,2024-09-28
1701,39.0,,4.1,85.3,688.0,South,2024-07-05
1702,40.0,32290.14,22.1,88.2,710.0,South,2023-02-15
1703,42.0,,37.4,93.9,654.0,,2022-01-19
1704,,11852.03,20.5,20.8,643.0,South,2020-07-03
1705,39.0,,,120.9,775.0,West,2024-06-07
1706,32.0,14322.2,28.2,77.0,514.0,South,2022-03-19
1707,43.0,,17.2,107.7,653.0,,2020-01-29
1708,,,42.4,74.0,503.0,Central,2021-06-25
1709,33.0,,5.8,52.0,506.0,South,2023-01-03
1710,,28785.78,53.2,7.0,646.0,East,2020-09-10
1711,,85650.77,45.5,74.5,608.0,West,2022-07-20
1712,,,6.9,70.4,816.0,East,2022-01-24
1713,,,12.4,22.5,630.0,North,2023-10-09
1714,45.0,45606.42,23.5,79.9,741.0,North,2024-03-13
1715,,,53.4,48.0,654.0,East,2023-10-08
1716,33.0,,14.8,49.2,554.0,South,2021-06-20
1717,,84012.42,20.3,27.5,509.0,South,2023-04-12
1718,37.0,34035.06,42.2,7.5,541.0,South,2022-02-19
1719,43.0,,28.4,14.7,676.0,,2024-08-11
1720,,,25.3,87.9,778.0,North,2023-07-31
1721,41.0,,12.3,19.0,577.0,North,2022-01-30
1722,31.0,86604.28,,0.1,717.0,West,2020-08-09
1723,43.0,47415.09,52.4,348.9,635.0,North,2023-10-14
1724,,,,14.2,565.0,North,2021-04-23
1725,,,26.2,63.9,678.0,Central,2022-08-23
1726,,94630.43,31.7,157.0,,North,2020-02-21
1727,28.0,,19.0,54.9,644.0,East,2023-06-22
1728,,30370.35,37.6,96.3,716.0,South,2024-12-15
1729,39.0,,36.1,224.7,675.0,East,2023-02-23
1730,57.0,,33.2,118.1,675.0,South,2021-11-02
1731,32.0,,20.4,49.0,,South,2023-06-03
1732,,,25.0,27.1,689.0,West,2021-03-29
1733,34.0,,,39.5,533.0,North,2023-08-19
1734,31.0,,30.9,110.6,679.0,West,2020-05-09
1735,,,22.4,115.2,760.0,South,2023-07-25
1736,,54597.67,20.0,112.2,794.0,Central,2024-08-14
1737,22.0,,78.2,54.6,567.0,Central,2022-08-08
1738,22.0,,,38.9,685.0,,2023-12-06
1739,,380151.43,34.0,22.4,594.0,West,2021-09-10
1740,55.0,15957.13,7.6,0.2,661.0,North,2023-08-22
1741,33.0,,25.6,86.8,804.0,West,2022-04-16
1742,,,96.48,19.5,720.0,West,2020-08-26
1743,,,13.2,24.0,598.0,East,2020-10-13
1744,,,,111.3,593.0,West,2020-04-02
1745,23.0,,34.5,3.2,651.0,West,2020-03-17
1746,37.0,17365.64,15.1,157.5,657.0,East,2021-09-15
1747,46.0,16920.91,11.3,0.1,661.0,South,2022-10-05
1748,,,21.3,168.0,531.0,South,2020-08-25
1749,37.0,24222.78,60.2,36.4,810.0,East,2020-07-18
1750,47.0,,19.6,6.5,818.0,North,2021-04-25
1751,18.0,,16.7,67.3,688.0,West,2024-12-22
1752,43.0,,21.0,135.7,580.0,North,2023-01-05
1753,27.0,,9.9,34.6,,Central,2020-10-04
1754,18.0,,21.4,70.5,575.0,North,2022-03-06
1755,,,,232.8,,West,2022-07-18
1756,,,11.7,16.5,599.0,South,2022-01-29
1757,33.0,47901.11,12.5,103.0,684.0,West,2023-10-05
1758,,53831.36,38.4,21.0,660.0,West,2024-03-01
1759,,189354.48,42.0,33.3,772.0,West,2023-11-27
1760,,,48.9,19.9,528.0,North,2023-01-11
1761,54.0,69967.9,98.04,35.4,580.0,South,2022-05-08
1762,43.0,,19.2,0.3,,,2023-04-17
1763,35.0,46063.76,40.7,21.7,662.0,North,2024-02-29
1764,,,8.8,35.4,778.0,North,2024-01-28
1765,32.0,,47.9,60.0,612.0,North,2020-11-12
1766,24.0,,41.9,60.9,759.0,Central,2024-12-18
1767,61.0,,8.5,52.6,706.0,Central,2022-04-29
1768,32.0,,,20.8,719.0,West,2023-09-03
1769,36.0,136006.56,99.96,176.7,697.0,,2020-07-21
1770,41.0,21952.37,33.3,29.9,794.0,North,2024-09-03
1771,,,21.5,14.7,634.0,North,2022-09-29
1772,55.0,37302.65,14.4,48.5,705.0,North,2023-06-14
1773,27.0,,55.2,82.9,798.0,South,2022-04-15
1774,37.0,116268.41,18.2,0.7,568.0,South,2021-07-26
1775,26.0,,25.3,19.4,633.0,Central,2020-03-08
1776,19.0,,35.4,104.6,696.0,East,2023-11-14
1777,,,18.7,42.4,581.0,East,2022-01-28
1778,34.0,,36.0,31.5,578.0,North,2021-03-20
1779,29.0,70212.55,20.3,160.3,812.0,South,2022-06-27
1780,,31846.43,60.8,5.6,,West,2022-06-29
1781,,,16.5,57.4,621.0,Central,2021-04-28
1782,34.0,,20.8,25.1,,South,2024-10-17
1783,18.0,38036.11,44.9,4.4,684.0,North,2022-01-12
1784,44.0,,48.2,14.4,606.0,North,2020-07-22
1785,35.0,,25.4,59.3,,East,2023-11-05
1786,18.0,,61.4,1.7,570.0,North,2022-01-22
1787,31.0,79312.03,6.8,53.8,606.0,North,2023-01-20
1788,25.0,,24.8,188.6,706.0,West,2023-08-13
1789,38.0,,20.1,95.1,,Central,2022-01-04
1790,51.0,,27.5,25.4,731.0,West,2020-05-04
1791,,33832.08,15.0,8.9,650.0,East,2022-03-26
1792,36.0,,28.3,37.5,634.0,South,2021-07-19
1793,,,9.7,29.9,,East,2021-01-23
1794,43.0,,24.0,214.0,622.0,North,2020-09-07
1795,,,23.9,275.5,664.0,Central,2024-10-02
1796,25.0,,,31.7,737.0,North,2024-08-14
1797,,,24.5,9.7,495.0,Central,2022-07-20
1798,,,19.0,144.9,623.0,Central,2020-07-06
1799,47.0,,13.1,94.7,469.0,Central,2023-09-19
1800,,,33.9,43.0,522.0,South,2021-03-10
1801,,,18.6,27.3,755.0,East,2023-08-07
1802,34.0,,38.1,35.7,546.0,South,2023-08-02
1803,26.0,5539.37,19.3,139.3,659.0,South,2023-05-07
1804,,,,12.2,732.0,South,2020-02-13
1805,18.0,18193.44,,98.6,613.0,West,2020-04-13
1806,18.0,,15.4,1.1,552.0,West,2024-05-30
1807,38.0,,58.7,152.0,,West,2021-11-14
1808,41.0,,8.3,41.6,775.0,South,2021-05-13
1809,18.0,,11.7,15.4,729.0,North,2020-09-14
1810,45.0,,24.4,0.2,630.0,,2024-05-30
1811,29.0,,16.4,49.2,,West,2023-03-02
1812,,,23.8,16.8,743.0,South,2021-02-24
1813,,,,59.9,533.0,East,2020-05-20
1814,45.0,,53.3,19.8,725.0,North,2024-08-26
1815,31.0,,18.4,5.5,608.0,Central,2024-04-16
1816,24.0,,62.8,42.2,531.0,Central,2023-02-09
1817,18.0,,49.4,49.9,509.0,North,2021-02-28
1818,26.0,,15.3,36.2,781.0,South,2023-04-15
1819,,36246.75,50.5,36.8,634.0,East,2021-03-18
1820,,,13.7,53.4,578.0,East,2024-07-23
1821,,,8.4,44.8,,Central,2024-11-16
1822,35.0,,11.7,8.5,604.0,East,2021-04-22
1823,,18136.14,21.3,13.2,607.0,Central,2021-11-03
1824,27.0,56710.24,3.6,9.2,610.0,West,2024-05-04
1825,,,11.7,70.9,651.0,South,2020-10-29
1826,40.0,,5.4,45.1,711.0,East,2024-06-03
1827,21.0,,63.7,33.7,528.0,South,2023-05-05
1828,51.0,35959.96,19.3,96.1,758.0,West,2020-01-06
1829,33.0,31625.64,36.6,23.7,574.0,North,2021-07-21
1830,,,17.4,50.4,670.0,North,2024-10-24
1831,43.0,51733.12,24.5,4.6,645.0,North,2020-10-23
1832,37.0,,7.2,81.8,585.0,Central,2020-09-23
1833,46.0,,14.7,71.3,741.0,Central,2023-01-11
1834,38.0,,29.1,97.3,586.0,North,2021-05-28
1835,,,7.0,129.5,764.0,West,2024-06-23
1836,,,16.0,85.1,703.0,Central,2020-12-23
1837,21.0,,27.5,111.7,,North,2020-08-13
1838,36.0,,9.7,25.4,554.0,South,2023-09-15
1839,,,51.1,25.2,735.0,North,2024-11-09
1840,,,22.2,173.3,559.0,North,2020-02-22
1841,33.0,,35.1,147.6,639.0,South,2020-09-26
1842,,,21.6,47.7,706.0,Central,2020-01-31
1843,,,31.0,27.4,687.0,South,2022-01-03
1844,36.0,,16.6,120.6,634.0,Central,2024-06-05
1845,36.0,,10.1,23.4,592.0,West,2024-06-02
1846,,,9.7,10.0,708.0,Central,2021-05-02
1847,,39090.87,33.6,61.2,500.0,East,2023-04-20
1848,,,21.9,2.6,,Central,2021-10-25
1849,46.0,274839.4,,28.6,546.0,East,2020-02-02
1850,,,8.3,98.9,580.0,Central,2020-12-22
1851,,,21.6,21.0,679.0,,2021-06-27
1852,56.0,,23.0,160.7,590.0,Central,2020-04-17
1853,,,,187.2,743.0,North,2020-09-16
1854,46.0,9130.57,33.0,101.5,707.0,Central,2024-02-28
1855,47.0,,46.3,263.6,594.0,South,2022-05-12
1856,26.0,,,45.4,632.0,South,2022-12-13
1857,51.0,40991.74,30.3,50.5,562.0,Central,2020-08-20
1858,,,19.8,108.5,,Central,2024-03-07
1859,,,21.5,40.7,775.0,Central,2020-05-10
1860,38.0,,16.6,31.3,554.0,West,2022-09-02
1861,,,7.7,57.2,665.0,East,2022-07-07
1862,,,14.5,64.3,676.0,Central,2024-05-12
1863,,,23.1,83.4,550.0,Central,2022-01-11
1864,18.0,,31.3,66.2,569.0,East,2022-11-17
1865,,,33.8,82.2,,North,2023-04-30
1866,,,10.3,67.4,695.0,West,2020-08-11
1867,47.0,,24.6,39.3,621.0,West,2022-07-14
1868,,,30.0,8.7,592.0,North,2022-10-28
1869,21.0,23831.32,,92.4,815.0,East,2021-03-29
1870,30.0,,3.2,1.9,506.0,,2023-06-13
1871,,,26.1,293.6,753.0,South,2020-03-29
1872,32.0,61901.66,17.7,105.8,478.0,East,2024-01-29
1873,31.0,,18.2,66.7,608.0,West,2024-05-23
1874,44.0,,,204.0,,South,2024-11-10
1875,50.0,,41.2,56.9,584.0,Central,2023-09-11
1876,51.0,,18.2,3.5,607.0,Central,2022-12-03
1877,28.0,,21.1,49.2,593.0,Central,2021-09-09
1878,32.0,20195.49,,19.5,670.0,South,2022-07-27
1879,18.0,,7.9,27.7,720.0,West,2023-08-10
1880,25.0,,43.9,36.9,641.0,East,2020-03-04
1881,,,52.6,89.4,676.0,South,2020-05-04
1882,,,41.4,41.9,775.0,West,2022-09-07
1883,,,63.5,38.6,594.0,East,2024-10-01
1884,27.0,,29.4,21.6,722.0,North,2022-04-02
1885,,,24.1,46.6,,West,2022-05-23
1886,,,32.5,17.1,795.0,North,2023-11-06
1887,25.0,,28.4,18.1,780.0,Central,2020-08-09
1888,,,27.9,84.9,708.0,Central,2022-10-01
1889,,21881.17,25.0,25.2,742.0,West,2023-12-29
1890,34.0,,26.9,3.2,611.0,North,2022-06-27
1891,41.0,,36.9,25.3,643.0,South,2020-05-30
1892,,,11.7,61.1,634.0,East,2020-06-14
1893,,,39.8,100.9,597.0,Central,2021-10-21
1894,,52044.88,35.3,196.1,662.0,Central,2023-05-30
1895,33.0,20618.79,5.1,82.3,608.0,Central,2020-10-30
1896,30.0,23599.19,30.6,33.6,655.0,Central,2020-05-14
1897,,,41.6,21.3,540.0,West,2020-09-15
1898,,,14.0,8.3,607.0,West,2021-07-17
1899,41.0,35135.49,37.7,59.3,755.0,,2023-07-02
1900,,,49.7,42.8,666.0,South,2023-07-20
1901,,,28.8,67.9,757.0,North,2023-04-13
1902,30.0,,37.1,16.2,602.0,,2023-01-28
1903,49.0,,9.5,23.5,630.0,West,2023-12-29
1904,39.0,,41.3,20.7,667.0,Central,2021-10-27
1905,,,27.8,95.9,,North,2022-02-19
1906,,,47.3,11.3,538.0,South,2023-05-08
1907,18.0,14310.65,40.6,56.3,695.0,East,2022-12-22
1908,,145481.69,25.9,3.2,571.0,South,2021-08-26
1909,20.0,,27.8,47.8,649.0,North,2022-07-18
1910,36.0,17810.53,19.8,4.0,480.0,West,2022-11-01
1911,55.0,,28.3,11.6,598.0,Central,2023-05-24
1912,61.0,,52.3,7.2,640.0,East,2022-05-31
1913,,20968.34,25.0,25.5,695.0,North,2020-07-22
1914,41.0,,52.0,25.3,551.0,West,2024-06-12
1915,,,53.0,105.1,579.0,South,2023-12-08
1916,,,13.6,15.3,791.0,West,2020-08-22
1917,,,23.1,5.4,807.0,West,2024-10-12
1918,27.0,,16.7,55.5,691.0,Central,2023-09-02
1919,,,44.2,69.8,752.0,North,2023-08-26
1920,29.0,,26.1,21.0,618.0,West,2024-12-02
1921,18.0,44618.26,27.9,55.4,,South,2024-04-23
1922,43.0,,43.1,89.8,698.0,South,2023-02-03
1923,,,61.8,25.6,575.0,Central,2024-01-16
1924,,20460.56,61.7,44.7,666.0,West,2024-11-07
1925,,,22.3,9.5,626.0,South,2021-03-16
1926,23.0,12616.43,,1.4,679.0,South,2022-05-30
1927,18.0,,37.7,239.0,607.0,Central,2022-07-13
1928,,,38.9,21.4,534.0,West,2024-12-23
1929,,,63.9,19.6,,Central,2021-04-12
1930,58.0,,11.1,217.3,716.0,West,2022-04-27
1931,,,23.5,78.2,716.0,South,2021-11-25
1932,,71864.11,52.8,52.8,,North,2024-08-21
1933,29.0,,22.2,72.1,665.0,South,2022-07-17
1934,,,34.3,74.3,705.0,North,2022-03-27
1935,66.0,,18.8,86.5,661.0,West,2022-05-01
1936,,53342.4,21.5,4.2,719.0,West,2024-02-03
1937,,,37.1,31.9,537.0,East,2020-07-13
1938,,25137.41,42.1,21.0,558.0,West,2021-10-02
1939,,,19.4,4.4,697.0,West,2022-05-24
1940,36.0,,41.9,31.9,622.0,East,2021-10-02
1941,,25766.11,24.5,57.5,744.0,,2023-09-24
1942,30.0,78575.55,40.1,11.8,675.0,West,2021-06-06
1943,,102743.4,27.3,21.8,578.0,Central,2022-02-05
1944,,,33.7,61.2,574.0,West,2020-11-08
1945,42.0,,,52.0,500.0,West,2023-11-07
1946,,,8.2,121.9,705.0,South,2022-08-29
1947,,,22.2,94.0,641.0,West,2020-05-17
1948,34.0,74495.49,28.6,202.2,723.0,West,2020-07-05
1949,,,25.2,54.6,671.0,Central,2024-08-30
1950,,,66.5,71.9,659.0,East,2020-06-23
1951,,,41.8,118.2,715.0,East,2020-07-09
1952,50.0,92682.42,33.9,110.0,642.0,East,2022-06-03
1953,,,28.3,76.1,623.0,South,2020-07-16
1954,,21273.9,,41.6,650.0,West,2024-03-04
1955,,16342.5,27.3,19.1,717.0,North,2024-02-22
1956,,8924.65,40.5,125.8,575.0,North,2022-02-02
1957,18.0,,17.8,89.9,724.0,,2024-07-20
1958,72.0,,17.7,109.2,655.0,,2020-09-23
1959,47.0,,11.7,9.1,619.0,South,2023-02-13
1960,37.0,,13.4,22.7,665.0,West,2020-05-02
1961,34.0,,80.2,33.2,744.0,North,2023-04-16
1962,,,41.7,109.3,744.0,South,2023-02-24
1963,,,34.5,134.0,681.0,,2023-02-24
1964,42.0,27619.6,,20.1,700.0,North,2021-11-06
1965,,,60.9,69.6,653.0,South,2023-10-04
1966,36.0,,48.7,4.9,603.0,West,2020-09-07
1967,,,5.3,31.6,686.0,West,2022-04-21
1968,33.0,,14.9,40.0,614.0,West,2021-12-25
1969,,,36.0,87.1,568.0,West,2024-11-24
1970,,,30.9,133.5,616.0,,2023-09-24
1971,,,28.7,24.7,519.0,North,2024-03-16
1972,,,10.7,45.0,551.0,South,2022-05-16
1973,42.0,,23.6,62.6,812.0,Central,2024-11-12
1974,37.0,,98.55,23.9,740.0,East,2024-01-16
1975,,106867.31,19.7,254.2,631.0,East,2020-04-15
1976,30.0,,9.3,125.1,692.0,West,2021-08-12
1977,,46948.1,43.4,21.1,574.0,South,2023-05-14
1978,,80966.35,8.9,42.6,703.0,East,2021-10-01
1979,,,42.6,15.7,671.0,East,2021-12-21
1980,,7621.42,24.7,43.4,594.0,East,2020-07-31
1981,,12678.3,24.7,69.0,624.0,East,2023-03-29
1982,,,38.7,5.4,619.0,East,2022-11-05
1983,,,19.8,122.5,718.0,South,2021-03-11
1984,45.0,,53.3,54.0,643.0,East,2020-11-12
1985,46.0,,15.2,274.0,,East,2023-09-06
1986,,23294.83,38.3,1.6,614.0,South,2022-09-14
1987,43.0,,18.1,106.8,587.0,North,2021-04-04
1988,41.0,193469.55,32.0,94.2,,,2024-10-01
1989,,,30.7,8.6,589.0,North,2020-08-09
1990,40.0,,35.4,24.5,477.0,East,2021-12-18
1991,44.0,,10.8,129.7,576.0,South,2024-09-27
1992,44.0,,47.2,43.8,666.0,North,2023-02-13
1993,,77397.56,,30.8,686.0,West,2022-01-22
1994,,,33.9,141.5,690.0,West,2020-08-23
1995,39.0,21923.7,,5.9,727.0,South,2024-04-10
1996,,,17.7,38.4,745.0,East,2021-07-24
1997,,,46.8,63.4,568.0,North,2023-03-21
1998,,,12.5,56.3,540.0,East,2021-04-08
1999,,36167.45,20.6,18.4,653.0,North,2024-07-11
2000,,,,49.7,694.0,Central,2022-05-28
2001,26.0,68060.21,21.6,74.0,583.0,Central,2024-09-26
2002,,8759.16,34.8,52.8,671.0,East,2023-02-22
2003,,,22.1,69.2,796.0,West,2024-04-20
2004,31.0,,57.1,17.7,543.0,East,2024-08-03
2005,,,59.7,107.3,,North,2023-06-27
2006,,67612.31,47.4,35.8,733.0,East,2023-06-10
2007,35.0,,,261.6,634.0,East,2023-10-14
2008,,,30.1,1.4,683.0,North,2023-08-09
2009,,,41.1,28.7,723.0,West,2023-02-14
2010,,,43.5,11.9,626.0,Central,2020-02-23
2011,18.0,,27.3,48.7,565.0,North,2023-06-01
2012,25.0,,43.4,16.7,642.0,East,2023-09-09
2013,,,32.2,80.2,562.0,South,2024-08-25
2014,23.0,65229.35,9.2,128.2,606.0,East,2023-11-21
2015,44.0,28360.34,18.6,14.2,685.0,East,2021-07-01
2016,32.0,,35.7,10.5,664.0,South,2020-02-29
2017,31.0,,34.8,124.9,730.0,East,2021-01-04
2018,,18340.26,35.6,26.9,669.0,South,2021-07-13
2019,42.0,,59.1,34.2,588.0,East,2023-12-10
2020,20.0,,8.5,15.0,570.0,West,2024-04-10
2021,,,34.4,33.2,700.0,Central,2021-09-24
2022,38.0,9893.23,49.4,15.8,669.0,West,2021-11-26
2023,51.0,,34.7,65.8,635.0,North,2021-12-19
2024,19.0,,18.4,41.5,677.0,,2020-01-13
2025,18.0,,13.7,93.1,594.0,East,2021-01-06
2026,37.0,,10.9,22.5,,North,2024-11-16
2027,,46554.47,20.3,42.3,733.0,North,2020-10-20
2028,,,34.6,18.0,702.0,East,2023-03-05
2029,,,,163.5,643.0,East,2023-09-08
2030,,,,44.3,578.0,Central,2022-03-31
2031,,12194.19,10.0,11.4,633.0,South,2020-05-22
2032,23.0,23730.06,,19.1,512.0,East,2020-10-17
2033,,,13.5,5.2,659.0,Central,2024-02-26
2034,41.0,,7.5,1.7,495.0,West,2023-07-20
2035,,,72.7,44.8,659.0,North,2020-03-03
2036,,,50.2,24.7,,South,2020-07-06
2037,39.0,,,199.1,638.0,West,2024-03-08
2038,,,43.2,11.3,559.0,East,2022-12-22
2039,34.0,5833.53,15.6,94.8,771.0,West,2021-03-16
2040,18.0,,14.3,22.8,679.0,Central,2022-02-09
2041,26.0,67044.43,3.3,15.2,595.0,East,2022-05-09
2042,,,40.7,209.7,636.0,East,2022-07-18
2043,,,51.7,97.3,778.0,South,2021-11-29
2044,36.0,10744.32,22.0,59.8,574.0,Central,2020-11-18
2045,,68760.19,,71.7,561.0,North,2022-01-27
2046,48.0,23293.1,39.6,285.2,558.0,West,2021-09-30
2047,,,34.5,54.0,595.0,South,2024-01-17
2048,34.0,,38.0,6.4,,South,2021-10-26
2049,31.0,,17.3,4.0,605.0,East,2024-05-09
2050,36.0,,23.6,65.9,617.0,,2023-03-08
2051,,,49.4,64.3,666.0,South,2023-05-06
2052,24.0,,13.0,82.7,,East,2020-06-22
2053,,,40.4,6.9,728.0,East,2024-12-14
2054,,,28.1,173.9,716.0,Central,2020-04-17
2055,18.0,40716.66,95.02,48.1,676.0,East,2020-11-14
2056,25.0,130621.6,43.0,62.9,632.0,North,2020-11-18
2057,,,62.8,2.1,727.0,,2024-03-25
2058,45.0,,26.5,194.6,587.0,Central,2023-06-19
2059,38.0,,,49.6,582.0,North,2020-04-11
2060,37.0,,3.2,49.7,617.0,North,2023-10-12
2061,45.0,,46.8,172.5,,South,2020-06-16
2062,33.0,,19.5,159.0,583.0,South,2021-07-11
2063,39.0,20557.01,27.0,14.9,602.0,North,2022-06-26
2064,33.0,,,160.5,664.0,South,2023-09-17
2065,,43869.69,13.9,80.0,645.0,North,2022-05-18
2066,,,20.5,1.1,620.0,North,2022-09-21
2067,18.0,,45.7,16.5,687.0,East,2023-05-28
2068,,,22.8,32.0,612.0,South,2022-06-24
2069,52.0,,57.9,52.5,734.0,Central,2022-04-28
2070,,,12.8,72.5,669.0,Central,2021-07-13
2071,46.0,95287.58,9.1,14.2,731.0,South,2021-03-17
2072,49.0,17163.9,25.2,108.7,587.0,South,2024-03-26
2073,36.0,,24.1,112.1,638.0,South,2022-11-15
2074,37.0,93335.3,16.1,60.5,498.0,South,2020-08-21
2075,27.0,65219.8,31.7,152.4,757.0,East,2021-12-07
2076,,99073.27,22.5,100.6,834.0,North,2022-05-30
2077,42.0,,19.3,15.0,627.0,South,2020-08-15
2078,49.0,188692.88,46.4,96.2,680.0,South,2021-08-03
2079,33.0,,42.8,183.7,659.0,North,2023-10-20
2080,,,38.3,8.9,547.0,,2023-10-21
2081,,47778.98,65.6,230.9,750.0,North,2023-04-29
2082,,,18.9,1.5,628.0,West,2022-09-23
2083,18.0,19467.46,38.3,44.3,486.0,Central,2022-12-15
2084,,,52.0,89.2,593.0,South,2023-09-28
2085,28.0,28362.75,,93.8,538.0,East,2021-09-23
2086,20.0,,52.2,79.6,660.0,East,2020-04-03
2087,28.0,,19.8,45.2,659.0,North,2021-03-27
2088,,8031.26,32.5,63.2,745.0,East,2022-03-20
2089,29.0,,31.3,72.2,796.0,Central,2023-05-12
2090,,,10.4,40.9,803.0,South,2020-04-22
2091,,,28.1,54.3,568.0,East,2020-01-16
2092,,138925.44,,112.4,700.0,Central,2021-02-22
2093,42.0,,46.9,22.5,714.0,Central,2021-09-09
2094,21.0,94184.28,15.0,44.4,608.0,West,2021-03-08
2095,47.0,,,0.5,673.0,West,2024-04-20
2096,34.0,9201.97,49.6,69.8,682.0,East,2020-10-08
2097,43.0,,7.2,13.0,611.0,Central,2024-04-14
2098,22.0,,,39.4,753.0,North,2021-06-07
2099,18.0,17997.94,19.9,14.2,669.0,West,2021-08-15
2100,44.0,11782.02,37.1,1.4,636.0,Central,2021-11-02
2101,39.0,,54.1,39.6,552.0,West,2020-09-02
2102,,,30.9,33.2,742.0,South,2020-01-16
2103,24.0,,56.0,33.2,656.0,Central,2022-10-15
2104,48.0,,22.0,14.1,656.0,Central,2024-03-09
2105,20.0,,28.4,176.5,582.0,South,2022-05-31
2106,54.0,26632.73,23.4,0.2,722.0,West,2020-12-25
2107,24.0,,49.5,133.3,559.0,South,2020-09-21
2108,,,23.6,80.1,473.0,,2022-02-17
2109,,,53.5,11.3,593.0,North,2022-12-26
2110,42.0,48195.29,34.2,38.3,678.0,West,2023-12-12
2111,28.0,16590.07,14.7,269.8,677.0,Central,2021-04-16
2112,33.0,,34.5,61.9,,,2022-10-21
2113,35.0,,97.49,8.2,636.0,West,2023-02-18
2114,22.0,17000.55,41.3,36.7,663.0,North,2024-09-02
2115,,84880.95,47.7,37.9,850.0,Central,2023-09-30
2116,,25675.39,45.3,97.2,670.0,South,2024-07-09
2117,,,34.0,148.7,,North,2021-12-26
2118,,,21.7,5.1,642.0,West,2020-05-27
2119,,,28.7,22.6,633.0,Central,2022-03-24
2120,,,12.6,21.3,656.0,West,2024-10-30
2121,,25626.14,62.1,332.0,577.0,North,2024-02-28
2122,44.0,,22.3,49.2,714.0,Central,2020-03-27
2123,34.0,24778.41,36.3,127.1,674.0,North,2022-06-12
2124,,,7.3,33.3,587.0,West,2020-02-08
2125,35.0,,31.3,77.0,732.0,Central,2022-07-30
2126,41.0,,7.2,20.3,,Central,2020-06-08
2127,20.0,,58.7,145.7,822.0,Central,2024-10-31
2128,48.0,,21.8,36.4,801.0,West,2021-10-03
2129,,42393.86,37.4,97.7,788.0,East,2023-03-25
2130,,,36.4,17.7,,West,2022-05-29
2131,40.0,,10.3,71.0,669.0,South,2023-03-20
2132,,31330.86,20.0,31.2,600.0,East,2022-04-08
2133,,,21.1,1.9,684.0,West,2023-12-24
2134,42.0,,4.4,32.0,651.0,South,2023-08-04
2135,,26573.59,37.1,47.9,613.0,North,2022-05-05
2136,,54880.6,5.8,9.9,612.0,South,2021-08-15
2137,,21546.69,40.5,12.2,657.0,Central,2020-08-23
2138,,,33.7,37.5,,East,2022-04-09
2139,,,47.4,25.2,754.0,West,2020-02-12
2140,18.0,,3.4,34.9,657.0,West,2021-10-27
